DIM_COUNTRY_CODE,DIM_YEAR_CODE,DIM_AGEGROUP_CODE,DIM_SEX_CODE,DIM_GHECAUSE_CODE,ATTR_POPULATION_NUMERIC,DIM_GHECAUSE_TITLE,VAL_DALY_RATE100K_NUMERIC,VAL_DALY_COUNT_NUMERIC,VAL_DEATHS_RATE100K_NUMERIC,VAL_DEATHS_COUNT_NUMERIC
USA,2011,ALLAges,BTSX,754,312000000,Thyroid cancer,17.09,53311.55,0.64,2006.74
USA,2002,ALLAges,BTSX,1505,287000000,Sudden infant death syndrome,56.82,163087.3,0.63,1821.08
USA,2004,ALLAges,BTSX,1630,292000000,Collective violence and legal intervention,35.56,103836.4,0.63,1846.82
USA,2009,ALLAges,BTSX,754,306000000,Thyroid cancer,17.01,52048.72,0.63,1916.21
USA,2012,ALLAges,BTSX,970,314000000,Epilepsy,114.28,358837.9,0.62,1934.87
USA,2012,ALLAges,BTSX,754,314000000,Thyroid cancer,16.6,52113.91,0.62,1941.08
USA,2007,ALLAges,BTSX,1505,301000000,Sudden infant death syndrome,55.69,167637.5,0.62,1871.93
USA,2008,ALLAges,BTSX,754,303000000,Thyroid cancer,16.2,49072.02,0.61,1848.45
USA,2010,ALLAges,BTSX,754,309000000,Thyroid cancer,16.59,51258.09,0.61,1886.22
USA,2003,ALLAges,BTSX,1505,290000000,Sudden infant death syndrome,53.91,156350.4,0.6,1745.9
USA,2005,ALLAges,BTSX,1505,295000000,Sudden infant death syndrome,53.48,157780.2,0.6,1761.9
USA,2008,ALLAges,BTSX,1505,303000000,Sudden infant death syndrome,53.67,162632.3,0.6,1816.01
USA,2006,ALLAges,BTSX,1505,298000000,Sudden infant death syndrome,53.11,158264.7,0.59,1767.25
USA,2007,ALLAges,BTSX,754,301000000,Thyroid cancer,15.6,46966.08,0.58,1749.93
USA,2004,ALLAges,BTSX,1505,292000000,Sudden infant death syndrome,52.22,152496.8,0.58,1702.88
USA,2006,ALLAges,BTSX,754,298000000,Thyroid cancer,15.51,46229.01,0.57,1701.56
USA,2005,ALLAges,BTSX,754,295000000,Thyroid cancer,15.22,44912.01,0.56,1641.18
USA,2009,ALLAges,BTSX,1505,306000000,Sudden infant death syndrome,49.8,152396.5,0.56,1701.76
USA,2002,ALLAges,BTSX,754,287000000,Thyroid cancer,15.02,43111.23,0.54,1541.63
USA,2001,ALLAges,BTSX,754,285000000,Thyroid cancer,14.87,42366.12,0.54,1528.17
USA,2004,ALLAges,BTSX,754,292000000,Thyroid cancer,14.5,42349.51,0.54,1581.41
USA,2011,ALLAges,BTSX,970,312000000,Epilepsy,112.2,350077.9,0.53,1653.44
USA,2010,ALLAges,BTSX,970,309000000,Epilepsy,112.7,348237.6,0.53,1633.0
USA,2000,ALLAges,BTSX,754,282000000,Thyroid cancer,14.41,40640.61,0.53,1501.84
USA,2010,ALLAges,BTSX,1505,309000000,Sudden infant death syndrome,46.64,144113.8,0.52,1609.27
USA,2005,ALLAges,BTSX,970,295000000,Epilepsy,110.32,325443.5,0.52,1543.85
USA,2009,ALLAges,BTSX,970,306000000,Epilepsy,113.18,346319.5,0.52,1604.59
USA,2010,ALLAges,BTSX,1630,309000000,Collective violence and legal intervention,28.8,88990.69,0.51,1584.0
USA,2003,ALLAges,BTSX,970,290000000,Epilepsy,107.32,311234.8,0.51,1469.22
USA,2003,ALLAges,BTSX,1630,290000000,Collective violence and legal intervention,28.6,82933.43,0.51,1470.85
USA,2019,ALLAges,BTSX,1540,329000000,Poisonings,35.0,115135.7,0.51,1674.14
USA,2017,ALLAges,BTSX,1540,325000000,Poisonings,30.46,99004.13,0.51,1654.18
USA,2003,ALLAges,BTSX,754,290000000,Thyroid cancer,14.37,41671.64,0.51,1473.63
USA,2016,ALLAges,BTSX,1540,323000000,Poisonings,31.77,102607.2,0.51,1633.19
USA,2018,ALLAges,BTSX,1540,327000000,Poisonings,30.88,100987.5,0.5,1620.07
USA,2011,ALLAges,BTSX,1630,312000000,Collective violence and legal intervention,28.32,88354.16,0.5,1572.75
USA,2006,ALLAges,BTSX,970,298000000,Epilepsy,110.34,328822.2,0.5,1492.28
USA,2002,ALLAges,BTSX,970,287000000,Epilepsy,105.16,301797.0,0.5,1426.54
USA,2007,ALLAges,BTSX,970,301000000,Epilepsy,110.68,333132.9,0.5,1506.38
USA,2009,ALLAges,BTSX,1630,306000000,Collective violence and legal intervention,27.5,84141.29,0.49,1488.12
USA,2000,ALLAges,BTSX,970,282000000,Epilepsy,102.33,288561.9,0.49,1369.81
USA,2011,ALLAges,BTSX,1505,312000000,Sudden infant death syndrome,42.97,134063.9,0.48,1497.02
USA,2008,ALLAges,BTSX,1630,303000000,Collective violence and legal intervention,27.49,83294.7,0.48,1467.21
USA,2008,ALLAges,BTSX,970,303000000,Epilepsy,110.92,336092.1,0.48,1448.92
USA,2012,ALLAges,BTSX,1630,314000000,Collective violence and legal intervention,26.66,83711.58,0.48,1492.87
USA,2004,ALLAges,BTSX,970,292000000,Epilepsy,107.66,314368.4,0.48,1390.36
USA,2001,ALLAges,BTSX,970,285000000,Epilepsy,103.21,294134.6,0.47,1350.9
USA,2012,ALLAges,BTSX,1505,314000000,Sudden infant death syndrome,41.58,130557.6,0.46,1457.89
USA,2008,ALLAges,BTSX,1540,303000000,Poisonings,26.46,80170.74,0.44,1347.43
USA,2009,ALLAges,BTSX,1540,306000000,Poisonings,26.04,79688.46,0.44,1351.16
USA,2000,ALLAges,BTSX,186,282000000,Acute hepatitis A,12.09,34088.97,0.44,1254.1
USA,2011,ALLAges,BTSX,1540,312000000,Poisonings,26.69,83284.55,0.44,1386.12
USA,2015,ALLAges,BTSX,1540,321000000,Poisonings,29.46,94567.67,0.43,1386.66
USA,2016,ALLAges,BTSX,1505,323000000,Sudden infant death syndrome,38.3,123701.0,0.43,1381.31
USA,2009,ALLAges,BTSX,1244,306000000,Inflammatory bowel disease,42.26,129311.8,0.43,1301.41
USA,2013,ALLAges,BTSX,1505,316000000,Sudden infant death syndrome,38.75,122463.0,0.43,1367.48
USA,2014,ALLAges,BTSX,1630,319000000,Collective violence and legal intervention,23.88,76169.68,0.43,1359.87
USA,2014,ALLAges,BTSX,1540,319000000,Poisonings,28.76,91730.07,0.43,1356.94
USA,2015,ALLAges,BTSX,1505,321000000,Sudden infant death syndrome,37.31,119749.1,0.42,1337.17
USA,2014,ALLAges,BTSX,1505,319000000,Sudden infant death syndrome,37.42,119366.1,0.42,1332.9
USA,2019,ALLAges,BTSX,1244,329000000,Inflammatory bowel disease,43.35,142608.7,0.42,1388.93
USA,2013,ALLAges,BTSX,1244,316000000,Inflammatory bowel disease,42.28,133589.9,0.41,1279.92
USA,2013,ALLAges,BTSX,1630,316000000,Collective violence and legal intervention,23.42,73992.54,0.41,1309.73
USA,2018,ALLAges,BTSX,1505,327000000,Sudden infant death syndrome,36.68,119959.1,0.41,1339.53
USA,2018,ALLAges,BTSX,1244,327000000,Inflammatory bowel disease,43.17,141151.7,0.41,1350.06
USA,2019,ALLAges,BTSX,1505,329000000,Sudden infant death syndrome,36.78,120991.8,0.41,1351.06
USA,2016,ALLAges,BTSX,1630,323000000,Collective violence and legal intervention,22.95,74140.7,0.41,1312.05
USA,2012,ALLAges,BTSX,1540,314000000,Poisonings,26.16,82148.7,0.41,1291.13
USA,2010,ALLAges,BTSX,1540,309000000,Poisonings,25.06,77421.98,0.41,1269.67
USA,2001,ALLAges,BTSX,186,285000000,Acute hepatitis A,11.48,32718.64,0.41,1175.08
USA,2013,ALLAges,BTSX,1540,316000000,Poisonings,27.08,85578.54,0.41,1280.92
USA,2007,ALLAges,BTSX,1540,301000000,Poisonings,24.74,74463.75,0.41,1240.3
USA,2010,ALLAges,BTSX,1244,309000000,Inflammatory bowel disease,41.87,129375.6,0.4,1222.14
USA,2017,ALLAges,BTSX,1505,325000000,Sudden infant death syndrome,35.89,116628.3,0.4,1302.33
USA,2011,ALLAges,BTSX,1244,312000000,Inflammatory bowel disease,41.65,129952.3,0.4,1245.66
USA,2015,ALLAges,BTSX,1244,321000000,Inflammatory bowel disease,42.56,136603.3,0.4,1296.32
USA,2002,ALLAges,BTSX,186,287000000,Acute hepatitis A,11.33,32515.9,0.4,1140.77
USA,2012,ALLAges,BTSX,1244,314000000,Inflammatory bowel disease,41.74,131057.6,0.39,1232.37
USA,2016,ALLAges,BTSX,1244,323000000,Inflammatory bowel disease,42.45,137115.5,0.39,1255.53
USA,2005,ALLAges,BTSX,1540,295000000,Poisonings,23.42,69080.36,0.39,1159.7
USA,2006,ALLAges,BTSX,1540,298000000,Poisonings,23.24,69259.63,0.39,1147.46
USA,2017,ALLAges,BTSX,1244,325000000,Inflammatory bowel disease,42.71,138792.1,0.39,1276.13
USA,2017,ALLAges,BTSX,1630,325000000,Collective violence and legal intervention,22.27,72371.57,0.39,1279.66
USA,2015,ALLAges,BTSX,1630,321000000,Collective violence and legal intervention,22.1,70956.81,0.39,1255.57
USA,2002,ALLAges,BTSX,1540,287000000,Poisonings,23.3,66882.51,0.39,1113.59
USA,2018,ALLAges,BTSX,1630,327000000,Collective violence and legal intervention,21.3,69666.18,0.38,1236.54
USA,2014,ALLAges,BTSX,1244,319000000,Inflammatory bowel disease,41.67,132927.2,0.38,1206.34
USA,2000,ALLAges,BTSX,170,282000000,Meningitis,20.38,57461.12,0.38,1083.64
USA,2003,ALLAges,BTSX,1540,290000000,Poisonings,23.54,68267.26,0.38,1110.22
USA,2004,ALLAges,BTSX,1540,292000000,Poisonings,22.22,64882.22,0.37,1076.91
USA,2019,ALLAges,BTSX,1380,329000000,Back and neck pain,1291.74,4249811.0,0.36,1200.83
USA,2019,ALLAges,BTSX,1630,329000000,Collective violence and legal intervention,20.55,67600.59,0.36,1197.75
USA,2001,ALLAges,BTSX,170,285000000,Meningitis,19.17,54633.75,0.36,1027.24
USA,2001,ALLAges,BTSX,1540,285000000,Poisonings,22.86,65144.32,0.36,1035.81
USA,2018,ALLAges,BTSX,1380,327000000,Back and neck pain,1243.05,4064762.0,0.36,1162.18
USA,2003,ALLAges,BTSX,186,290000000,Acute hepatitis A,10.66,30902.31,0.36,1041.86
USA,2000,ALLAges,BTSX,1540,282000000,Poisonings,22.37,63096.04,0.35,987.67
USA,2000,ALLAges,BTSX,190,282000000,Acute hepatitis B,11.85,33418.64,0.35,975.57
USA,2017,ALLAges,BTSX,1380,325000000,Back and neck pain,1207.99,3925969.0,0.35,1145.11
USA,2003,ALLAges,BTSX,170,290000000,Meningitis,17.0,49295.13,0.34,971.84
USA,2003,ALLAges,BTSX,1360,290000000,Osteoarthritis,429.63,1245917.0,0.34,998.44
USA,2002,ALLAges,BTSX,1360,287000000,Osteoarthritis,432.59,1241542.0,0.34,984.03
USA,2002,ALLAges,BTSX,1630,287000000,Collective violence and legal intervention,19.61,56283.16,0.34,988.6
USA,2000,ALLAges,BTSX,1360,282000000,Osteoarthritis,432.16,1218693.0,0.34,951.16
USA,2001,ALLAges,BTSX,1360,285000000,Osteoarthritis,433.39,1235152.0,0.34,965.72
USA,2016,ALLAges,BTSX,1380,323000000,Back and neck pain,1187.49,3835590.0,0.34,1106.13
USA,2002,ALLAges,BTSX,170,287000000,Meningitis,16.65,47795.91,0.33,938.7
USA,2004,ALLAges,BTSX,1360,292000000,Osteoarthritis,429.83,1255113.0,0.33,963.44
USA,2000,ALLAges,BTSX,30,282000000,Tuberculosis,9.39,26485.76,0.32,915.48
USA,2000,ALLAges,BTSX,1630,282000000,Collective violence and legal intervention,17.96,50649.49,0.32,914.15
USA,2005,ALLAges,BTSX,1360,295000000,Osteoarthritis,433.24,1278060.0,0.32,946.39
USA,2004,ALLAges,BTSX,186,292000000,Acute hepatitis A,9.74,28450.45,0.32,922.7
USA,2015,ALLAges,BTSX,1380,321000000,Back and neck pain,1173.48,3766874.0,0.31,1003.97
USA,2002,ALLAges,BTSX,30,287000000,Tuberculosis,8.92,25598.06,0.31,904.01
USA,2001,ALLAges,BTSX,30,285000000,Tuberculosis,9.17,26138.16,0.31,889.53
USA,2001,ALLAges,BTSX,190,285000000,Acute hepatitis B,10.33,29454.7,0.3,856.55
USA,2005,ALLAges,BTSX,170,295000000,Meningitis,15.39,45389.21,0.3,880.51
USA,2004,ALLAges,BTSX,170,292000000,Meningitis,15.35,44813.97,0.3,882.82
USA,2014,ALLAges,BTSX,1380,319000000,Back and neck pain,1159.12,3697587.0,0.29,934.41
USA,2002,ALLAges,BTSX,190,287000000,Acute hepatitis B,10.45,29986.66,0.29,836.84
USA,2006,ALLAges,BTSX,1360,298000000,Osteoarthritis,441.54,1315802.0,0.28,829.15
USA,2011,ALLAges,BTSX,1380,312000000,Back and neck pain,1128.53,3521007.0,0.28,860.62
USA,2003,ALLAges,BTSX,30,290000000,Tuberculosis,8.2,23780.49,0.28,802.54
USA,2012,ALLAges,BTSX,1380,314000000,Back and neck pain,1137.68,3572307.0,0.28,869.31
USA,2005,ALLAges,BTSX,186,295000000,Acute hepatitis A,8.88,26193.87,0.28,819.05
USA,2013,ALLAges,BTSX,1380,316000000,Back and neck pain,1149.33,3631867.0,0.28,888.87
USA,2007,ALLAges,BTSX,170,301000000,Meningitis,13.81,41559.99,0.27,810.6
USA,2008,ALLAges,BTSX,170,303000000,Meningitis,13.03,39466.95,0.27,804.71
USA,2006,ALLAges,BTSX,170,298000000,Meningitis,13.77,41027.58,0.27,817.19
USA,2011,ALLAges,BTSX,1580,312000000,Natural disasters,12.59,39286.23,0.27,828.96
USA,2006,ALLAges,BTSX,190,298000000,Acute hepatitis B,8.75,26064.08,0.26,770.63
USA,2004,ALLAges,BTSX,30,292000000,Tuberculosis,7.63,22273.25,0.26,749.04
USA,2009,ALLAges,BTSX,1380,306000000,Back and neck pain,1127.83,3451175.0,0.26,796.4
USA,2009,ALLAges,BTSX,170,306000000,Meningitis,12.6,38545.19,0.26,805.94
USA,2007,ALLAges,BTSX,190,301000000,Acute hepatitis B,8.5,25571.37,0.26,767.75
USA,2007,ALLAges,BTSX,1360,301000000,Osteoarthritis,453.17,1364049.0,0.26,788.64
USA,2008,ALLAges,BTSX,1360,303000000,Osteoarthritis,468.1,1418350.0,0.26,779.49
USA,2008,ALLAges,BTSX,1380,303000000,Back and neck pain,1133.41,3434233.0,0.26,782.73
USA,2011,ALLAges,BTSX,1360,312000000,Osteoarthritis,498.22,1554434.0,0.25,770.6
USA,2005,ALLAges,BTSX,30,295000000,Tuberculosis,7.62,22488.0,0.25,730.4
USA,2010,ALLAges,BTSX,170,309000000,Meningitis,12.18,37629.84,0.25,764.37
USA,2003,ALLAges,BTSX,190,290000000,Acute hepatitis B,8.73,25305.84,0.25,730.84
USA,2007,ALLAges,BTSX,1380,301000000,Back and neck pain,1137.88,3425023.0,0.25,747.2
USA,2019,ALLAges,BTSX,420,329000000,Maternal conditions,18.43,60649.11,0.24,778.6
USA,2006,ALLAges,BTSX,30,298000000,Tuberculosis,7.07,21055.36,0.24,703.23
USA,2008,ALLAges,BTSX,190,303000000,Acute hepatitis B,7.76,23514.51,0.24,722.13
USA,2005,ALLAges,BTSX,190,295000000,Acute hepatitis B,8.08,23848.39,0.24,693.86
USA,2010,ALLAges,BTSX,1360,309000000,Osteoarthritis,491.1,1517484.0,0.24,735.8
USA,2010,ALLAges,BTSX,1380,309000000,Back and neck pain,1126.15,3479814.0,0.24,744.64
USA,2004,ALLAges,BTSX,190,292000000,Acute hepatitis B,8.44,24639.76,0.24,710.41
USA,2011,ALLAges,BTSX,190,312000000,Acute hepatitis B,7.2,22459.81,0.23,727.34
USA,2011,ALLAges,BTSX,170,312000000,Meningitis,10.55,32908.53,0.23,729.12
USA,2006,ALLAges,BTSX,1380,298000000,Back and neck pain,1146.28,3415901.0,0.23,686.15
USA,2012,ALLAges,BTSX,1360,314000000,Osteoarthritis,506.64,1590859.0,0.23,724.15
USA,2006,ALLAges,BTSX,186,298000000,Acute hepatitis A,7.63,22732.05,0.23,691.54
USA,2018,ALLAges,BTSX,420,327000000,Maternal conditions,17.91,58559.38,0.23,748.74
USA,2009,ALLAges,BTSX,1360,306000000,Osteoarthritis,480.89,1471513.0,0.23,718.49
USA,2004,ALLAges,BTSX,1380,292000000,Back and neck pain,1159.14,3384691.0,0.22,653.53
USA,2019,ALLAges,BTSX,850,329000000,Schizophrenia,307.89,1012943.0,0.22,722.7
USA,2016,ALLAges,BTSX,420,323000000,Maternal conditions,17.18,55499.23,0.22,701.94
USA,2012,ALLAges,BTSX,190,314000000,Acute hepatitis B,6.81,21393.79,0.22,691.78
USA,2017,ALLAges,BTSX,420,325000000,Maternal conditions,17.45,56710.8,0.22,717.93
USA,2005,ALLAges,BTSX,1380,295000000,Back and neck pain,1153.96,3404186.0,0.22,653.05
USA,2013,ALLAges,BTSX,1360,316000000,Osteoarthritis,514.93,1627170.0,0.22,695.68
USA,2013,ALLAges,BTSX,170,316000000,Meningitis,9.95,31440.57,0.22,684.91
USA,2008,ALLAges,BTSX,30,303000000,Tuberculosis,6.44,19517.27,0.22,652.11
USA,2013,ALLAges,BTSX,190,316000000,Acute hepatitis B,6.82,21543.16,0.22,704.39
USA,2007,ALLAges,BTSX,30,301000000,Tuberculosis,6.35,19110.32,0.21,629.19
USA,2007,ALLAges,BTSX,186,301000000,Acute hepatitis A,7.23,21759.79,0.21,635.45
USA,2017,ALLAges,BTSX,170,325000000,Meningitis,8.86,28807.07,0.21,674.33
USA,2010,ALLAges,BTSX,190,309000000,Acute hepatitis B,6.75,20846.2,0.21,648.98
USA,2018,ALLAges,BTSX,850,327000000,Schizophrenia,307.09,1004191.0,0.21,678.53
USA,2015,ALLAges,BTSX,420,321000000,Maternal conditions,16.63,53374.23,0.21,664.4
USA,2012,ALLAges,BTSX,170,314000000,Meningitis,8.87,27848.36,0.21,648.74
USA,2009,ALLAges,BTSX,190,306000000,Acute hepatitis B,6.96,21306.18,0.21,653.01
USA,2008,ALLAges,BTSX,186,303000000,Acute hepatitis A,7.05,21368.7,0.21,621.58
USA,2019,ALLAges,BTSX,1280,329000000,Benign prostatic hyperplasia,29.51,97073.82,0.21,678.0
USA,2003,ALLAges,BTSX,1380,290000000,Back and neck pain,1162.67,3371730.0,0.2,586.99
USA,2010,ALLAges,BTSX,30,309000000,Tuberculosis,6.03,18645.06,0.2,617.95
USA,2016,ALLAges,BTSX,1280,323000000,Benign prostatic hyperplasia,28.15,90935.73,0.2,647.55
USA,2018,ALLAges,BTSX,1280,327000000,Benign prostatic hyperplasia,29.01,94875.59,0.2,661.3
USA,2012,ALLAges,BTSX,420,314000000,Maternal conditions,16.32,51229.27,0.2,616.59
USA,2014,ALLAges,BTSX,1360,319000000,Osteoarthritis,521.55,1663751.0,0.2,623.42
USA,2013,ALLAges,BTSX,420,316000000,Maternal conditions,16.3,51519.06,0.2,624.86
USA,2014,ALLAges,BTSX,190,319000000,Acute hepatitis B,6.27,19989.39,0.2,641.47
USA,2009,ALLAges,BTSX,420,306000000,Maternal conditions,16.87,51615.98,0.2,604.4
USA,2014,ALLAges,BTSX,420,319000000,Maternal conditions,16.36,52180.18,0.2,641.05
USA,2011,ALLAges,BTSX,420,312000000,Maternal conditions,16.44,51283.48,0.2,613.78
USA,2009,ALLAges,BTSX,30,306000000,Tuberculosis,5.73,17533.47,0.19,585.67
USA,2008,ALLAges,BTSX,420,303000000,Maternal conditions,16.85,51060.17,0.19,583.59
USA,2016,ALLAges,BTSX,190,323000000,Acute hepatitis B,5.81,18759.97,0.19,615.78
USA,2009,ALLAges,BTSX,186,306000000,Acute hepatitis A,6.69,20476.49,0.19,573.69
USA,2006,ALLAges,BTSX,420,298000000,Maternal conditions,17.43,51949.32,0.19,569.19
USA,2017,ALLAges,BTSX,850,325000000,Schizophrenia,307.11,998091.8,0.19,623.67
USA,2011,ALLAges,BTSX,30,312000000,Tuberculosis,5.76,17967.14,0.19,580.8
USA,2017,ALLAges,BTSX,1280,325000000,Benign prostatic hyperplasia,28.42,92374.95,0.19,623.73
USA,2014,ALLAges,BTSX,170,319000000,Meningitis,8.21,26195.46,0.19,599.08
USA,2010,ALLAges,BTSX,420,309000000,Maternal conditions,16.38,50606.13,0.19,596.0
USA,2017,ALLAges,BTSX,190,325000000,Acute hepatitis B,5.57,18091.54,0.19,604.09
USA,2018,ALLAges,BTSX,190,327000000,Acute hepatitis B,5.44,17797.15,0.19,607.78
USA,2002,ALLAges,BTSX,1380,287000000,Back and neck pain,1170.17,3358384.0,0.19,532.73
USA,2005,ALLAges,BTSX,420,295000000,Maternal conditions,17.5,51627.16,0.19,556.13
USA,2007,ALLAges,BTSX,420,301000000,Maternal conditions,17.02,51226.71,0.19,572.84
USA,2018,ALLAges,BTSX,170,327000000,Meningitis,7.85,25665.02,0.19,611.31
USA,2016,ALLAges,BTSX,850,323000000,Schizophrenia,310.35,1002432.0,0.19,614.93
USA,2015,ALLAges,BTSX,190,321000000,Acute hepatitis B,5.74,18430.29,0.19,621.99
USA,2015,ALLAges,BTSX,170,321000000,Meningitis,8.52,27343.77,0.19,617.52
USA,2013,ALLAges,BTSX,30,316000000,Tuberculosis,5.64,17811.22,0.19,597.82
USA,2016,ALLAges,BTSX,170,323000000,Meningitis,8.58,27702.84,0.19,624.55
USA,2013,ALLAges,BTSX,1280,316000000,Benign prostatic hyperplasia,26.55,83889.97,0.18,564.99
USA,2019,ALLAges,BTSX,1360,329000000,Osteoarthritis,600.05,1974168.0,0.18,578.68
USA,2007,ALLAges,BTSX,850,301000000,Schizophrenia,326.15,981705.0,0.18,541.49
USA,2004,ALLAges,BTSX,1280,292000000,Benign prostatic hyperplasia,22.61,66028.65,0.18,511.98
USA,2004,ALLAges,BTSX,420,292000000,Maternal conditions,17.48,51050.85,0.18,540.17
USA,2001,ALLAges,BTSX,420,285000000,Maternal conditions,17.77,50646.97,0.18,507.83
USA,2002,ALLAges,BTSX,850,287000000,Schizophrenia,322.57,925781.0,0.18,514.04
USA,2001,ALLAges,BTSX,1380,285000000,Back and neck pain,1170.55,3336073.0,0.18,523.0
USA,2004,ALLAges,BTSX,850,292000000,Schizophrenia,326.89,954508.7,0.18,520.51
USA,2002,ALLAges,BTSX,420,287000000,Maternal conditions,17.71,50834.54,0.18,518.4
USA,2000,ALLAges,BTSX,850,282000000,Schizophrenia,319.04,899681.4,0.18,505.04
USA,2015,ALLAges,BTSX,1280,321000000,Benign prostatic hyperplasia,27.38,87891.61,0.18,575.34
USA,2003,ALLAges,BTSX,420,290000000,Maternal conditions,17.64,51165.53,0.18,535.75
USA,2019,ALLAges,BTSX,190,329000000,Acute hepatitis B,5.36,17649.6,0.18,607.79
USA,2005,ALLAges,BTSX,850,295000000,Schizophrenia,327.38,965783.3,0.18,520.95
USA,2005,ALLAges,BTSX,1280,295000000,Benign prostatic hyperplasia,22.94,67674.63,0.18,530.2
USA,2019,ALLAges,BTSX,170,329000000,Meningitis,7.67,25242.98,0.18,605.73
USA,2003,ALLAges,BTSX,920,290000000,Idiopathic intellectual disability,58.03,168278.2,0.17,495.92
USA,2018,ALLAges,BTSX,1360,327000000,Osteoarthritis,576.25,1884324.0,0.17,566.6
USA,2014,ALLAges,BTSX,850,319000000,Schizophrenia,315.63,1006844.0,0.17,530.67
USA,2011,ALLAges,BTSX,1280,312000000,Benign prostatic hyperplasia,25.5,79556.03,0.17,528.92
USA,2006,ALLAges,BTSX,1280,298000000,Benign prostatic hyperplasia,23.24,69263.17,0.17,519.58
USA,2008,ALLAges,BTSX,1280,303000000,Benign prostatic hyperplasia,24.22,73374.18,0.17,508.52
USA,2003,ALLAges,BTSX,850,290000000,Schizophrenia,324.23,940269.9,0.17,504.59
USA,2016,ALLAges,BTSX,30,323000000,Tuberculosis,5.19,16764.75,0.17,560.85
USA,2018,ALLAges,BTSX,30,327000000,Tuberculosis,4.82,15756.26,0.17,543.06
USA,2003,ALLAges,BTSX,812,290000000,Sickle cell disorders and trait,12.93,37498.31,0.17,482.63
USA,2008,ALLAges,BTSX,920,303000000,Idiopathic intellectual disability,53.79,162987.5,0.17,507.93
USA,2006,ALLAges,BTSX,850,298000000,Schizophrenia,326.5,972975.0,0.17,507.04
USA,2014,ALLAges,BTSX,1280,319000000,Benign prostatic hyperplasia,26.83,85596.87,0.17,552.08
USA,2009,ALLAges,BTSX,920,306000000,Idiopathic intellectual disability,52.43,160446.5,0.17,512.6
USA,2000,ALLAges,BTSX,1380,282000000,Back and neck pain,1169.42,3297767.0,0.17,483.31
USA,2002,ALLAges,BTSX,1240,287000000,Appendicitis,6.19,17763.48,0.17,479.94
USA,2004,ALLAges,BTSX,920,292000000,Idiopathic intellectual disability,57.83,168864.2,0.17,501.08
USA,2012,ALLAges,BTSX,920,314000000,Idiopathic intellectual disability,51.09,160426.4,0.17,519.26
USA,2016,ALLAges,BTSX,1360,323000000,Osteoarthritis,542.4,1751967.0,0.17,540.48
USA,2007,ALLAges,BTSX,1280,301000000,Benign prostatic hyperplasia,23.63,71134.61,0.17,496.73
USA,2000,ALLAges,BTSX,812,282000000,Sickle cell disorders and trait,13.87,39106.12,0.17,482.11
USA,2012,ALLAges,BTSX,850,314000000,Schizophrenia,321.29,1008852.0,0.17,538.4
USA,2015,ALLAges,BTSX,850,321000000,Schizophrenia,313.88,1007540.0,0.17,560.35
USA,2002,ALLAges,BTSX,812,287000000,Sickle cell disorders and trait,13.41,38473.91,0.17,492.62
USA,2000,ALLAges,BTSX,420,282000000,Maternal conditions,17.19,48469.98,0.17,471.78
USA,2017,ALLAges,BTSX,30,325000000,Tuberculosis,4.7,15282.72,0.17,539.83
USA,2012,ALLAges,BTSX,1280,314000000,Benign prostatic hyperplasia,25.86,81215.67,0.17,527.27
USA,2007,ALLAges,BTSX,920,301000000,Idiopathic intellectual disability,55.46,166944.0,0.17,521.76
USA,2015,ALLAges,BTSX,1360,321000000,Osteoarthritis,529.92,1701052.0,0.17,544.73
USA,2010,ALLAges,BTSX,186,309000000,Acute hepatitis A,6.11,18869.4,0.17,510.9
USA,2012,ALLAges,BTSX,30,314000000,Tuberculosis,5.15,16164.24,0.17,544.3
USA,2019,ALLAges,BTSX,30,329000000,Tuberculosis,4.8,15803.59,0.17,546.35
USA,2001,ALLAges,BTSX,812,285000000,Sickle cell disorders and trait,13.44,38299.34,0.17,478.63
USA,2003,ALLAges,BTSX,1280,290000000,Benign prostatic hyperplasia,22.14,64193.15,0.17,480.37
USA,2005,ALLAges,BTSX,920,295000000,Idiopathic intellectual disability,57.17,168652.1,0.17,506.32
USA,2006,ALLAges,BTSX,812,298000000,Sickle cell disorders and trait,12.17,36272.27,0.16,473.54
USA,2015,ALLAges,BTSX,186,321000000,Acute hepatitis A,5.73,18400.42,0.16,500.84
USA,2017,ALLAges,BTSX,186,325000000,Acute hepatitis A,5.8,18839.58,0.16,511.2
USA,2010,ALLAges,BTSX,1280,309000000,Benign prostatic hyperplasia,25.03,77336.61,0.16,495.96
USA,2014,ALLAges,BTSX,30,319000000,Tuberculosis,4.73,15090.51,0.16,521.08
USA,2008,ALLAges,BTSX,850,303000000,Schizophrenia,326.45,989152.6,0.16,470.27
USA,2001,ALLAges,BTSX,850,285000000,Schizophrenia,319.85,911583.7,0.16,462.8
USA,2002,ALLAges,BTSX,920,287000000,Idiopathic intellectual disability,58.14,166862.5,0.16,468.61
USA,2018,ALLAges,BTSX,812,327000000,Sickle cell disorders and trait,12.15,39730.25,0.16,513.75
USA,2005,ALLAges,BTSX,812,295000000,Sickle cell disorders and trait,12.44,36685.25,0.16,480.92
USA,2008,ALLAges,BTSX,812,303000000,Sickle cell disorders and trait,12.16,36840.19,0.16,475.28
USA,2007,ALLAges,BTSX,812,301000000,Sickle cell disorders and trait,12.15,36562.66,0.16,473.69
USA,2018,ALLAges,BTSX,186,327000000,Acute hepatitis A,5.7,18640.87,0.16,513.11
